1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.688829	5.000000	0.001293	1.000000	-0.001047	Main	true	true	WolfeSatisfied	1831.6
1	1	0	-0.705552	5.000000	0.001306	13.208923	0.004264	Main	true	true	WolfeSatisfied	735.6
2	2	1	-0.710653	1.444831	0.001281	33.371089	0.009073	Main	true	true	WolfeSatisfied	1004.2
3	3	1	-0.716701	1.603388	0.001271	23.755319	0.002432	Main	true	true	WolfeSatisfied	989.5
4	4	1	-0.718546	1.835722	0.001235	18.787234	0.001079	Main	true	true	WolfeSatisfied	991.5
5	5	1	-0.715198	1.900062	0.001253	18.904668	0.001809	Main	true	true	WolfeSatisfied	1033.8
6	6	0	-0.717027	5.000000	0.001399	15.780589	0.006348	Main	true	true	WolfeSatisfied	681.1
7	7	1	-0.725723	1.451790	0.001226	42.845685	0.008729	Main	true	true	WolfeSatisfied	975.4
8	8	1	-0.717606	1.518525	0.001225	31.978998	0.005687	Main	true	true	WolfeSatisfied	977.5
9	9	1	-0.726461	1.714241	0.001160	25.489717	0.002965	Main	true	true	WolfeSatisfied	978.7
10	10	1	-0.730017	1.828052	0.001200	22.555025	0.001006	Main	true	true	WolfeSatisfied	1005.8
11	11	1	-0.734283	1.865633	0.001230	20.806523	0.001320	Main	true	true	WolfeSatisfied	1005.9
12	12	1	-0.736014	1.788629	0.001218	20.297249	0.000739	Main	true	true	WolfeSatisfied	1004.2
13	13	1	-0.741480	1.659919	0.001218	20.446441	0.003458	Main	true	true	WolfeSatisfied	1099.8
14	14	1	-0.741925	1.608642	0.001225	20.919708	0.003314	Main	true	true	WolfeSatisfied	1031.5
15	15	1	-0.745311	1.900532	0.001242	17.175958	0.001095	Main	true	true	WolfeSatisfied	991.7
16	16	1	-0.750977	1.858116	0.001290	17.883649	0.002172	Main	true	true	WolfeSatisfied	984.2
17	17	1	-0.754381	1.698040	0.001292	16.998964	0.001280	Main	true	true	WolfeSatisfied	1117.2
18	18	1	-0.751584	1.795108	0.001219	16.091684	0.002119	Main	true	true	WolfeSatisfied	1114.1
19	19	1	-0.751752	1.833232	0.001189	15.545036	0.000086	Main	true	true	WolfeSatisfied	1545.7
20	20	1	-0.759327	1.709110	0.001168	17.624970	0.000562	Main	true	true	WolfeSatisfied	1219.7
21	21	1	-0.751688	1.670744	0.001243	17.426746	0.002256	Main	true	true	WolfeSatisfied	999.3
22	22	1	-0.756689	1.621573	0.001260	17.226877	0.001613	Main	true	true	WolfeSatisfied	1233.3
23	23	1	-0.756885	1.578135	0.001284	16.687947	0.001362	Main	true	true	WolfeSatisfied	1186.5
24	24	1	-0.762304	1.796222	0.001234	16.040529	0.001197	Main	true	true	WolfeSatisfied	1088.3
