1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.658926	21.000000	0.001383	1.000000	-0.001013	Main	true	true	WolfeSatisfied	669.2
1	1	0	-0.664548	1.000000	0.001759	40.891336	0.025175	Main	true	true	WolfeSatisfied	236.6
2	2	0	-0.684272	1.000000	0.001178	22.088003	-0.004495	Main	true	true	WolfeSatisfied	256.3
3	3	0	-0.691904	1.000000	0.001175	16.063992	-0.009236	Main	true	true	WolfeSatisfied	243.5
4	4	0	-0.685744	1.000000	0.001116	15.850490	-0.008230	Main	true	true	WolfeSatisfied	238.8
5	5	0	-0.695052	1.000000	0.001170	28.284597	-0.006237	Main	true	true	WolfeSatisfied	241.8
6	6	0	-0.711441	1.000000	0.001054	21.189693	-0.006479	Main	true	true	WolfeSatisfied	243.3
7	7	0	-0.719336	1.000000	0.001143	19.954883	-0.008651	Main	true	true	WolfeSatisfied	233.8
8	8	0	-0.713873	1.000000	0.001040	16.469024	-0.006741	Main	true	true	WolfeSatisfied	241.3
9	9	0	-0.724696	1.000000	0.001073	18.180914	-0.007665	Main	true	true	WolfeSatisfied	233.1
10	10	0	-0.723031	1.000000	0.001159	26.116751	-0.004805	Main	true	true	WolfeSatisfied	249.3
11	11	0	-0.725534	1.000000	0.001053	12.214331	-0.007032	Main	true	true	WolfeSatisfied	241.7
12	12	0	-0.728943	1.000000	0.000980	11.882172	-0.005483	Main	true	true	WolfeSatisfied	236.4
13	13	0	-0.725362	1.000000	0.001068	19.485100	-0.005995	Main	true	true	WolfeSatisfied	234.7
14	14	0	-0.732572	1.000000	0.001082	29.409233	-0.001285	Main	true	true	WolfeSatisfied	250.3
15	15	0	-0.738791	1.000000	0.001089	16.408709	-0.005729	Main	true	true	WolfeSatisfied	242.1
16	16	0	-0.743122	1.000000	0.001017	14.042187	-0.005595	Main	true	true	WolfeSatisfied	247.1
17	17	0	-0.745679	1.000000	0.001070	11.451940	-0.005435	Main	true	true	WolfeSatisfied	236.2
18	18	0	-0.741104	1.000000	0.001096	14.613697	-0.006906	Main	true	true	WolfeSatisfied	246.2
19	19	0	-0.740577	1.000000	0.000980	17.364714	-0.004138	Main	true	true	WolfeSatisfied	239.6
20	20	0	-0.744640	1.000000	0.001056	22.101176	-0.005370	Main	true	true	WolfeSatisfied	241.1
21	21	0	-0.754937	1.000000	0.001094	22.393483	-0.001754	Main	true	true	WolfeSatisfied	239.4
22	22	0	-0.754839	1.000000	0.000944	13.037805	-0.005398	Main	true	true	WolfeSatisfied	245.4
23	23	0	-0.752841	1.000000	0.000969	13.973101	-0.004516	Main	true	true	WolfeSatisfied	249.0
24	24	0	-0.760923	1.000000	0.001149	16.682970	-0.000084	Main	true	true	WolfeSatisfied	243.3
25	25	0	-0.755961	1.000000	0.001137	13.186866	-0.004363	Main	true	true	WolfeSatisfied	270.8
26	26	0	-0.752342	1.000000	0.000978	16.679229	-0.005970	Main	true	true	WolfeSatisfied	238.0
27	27	0	-0.757856	1.000000	0.001055	19.324127	-0.004658	Main	true	true	WolfeSatisfied	244.6
28	28	0	-0.745594	1.000000	0.001047	12.090969	-0.003942	Main	true	true	WolfeSatisfied	323.5
29	29	0	-0.761442	1.000000	0.001072	12.082849	-0.003373	Main	true	true	WolfeSatisfied	252.9
30	30	0	-0.756033	1.000000	0.000965	9.444602	-0.005190	Main	true	true	WolfeSatisfied	250.3
31	31	0	-0.766222	1.000000	0.001000	19.545472	-0.004579	Main	true	true	WolfeSatisfied	242.0
32	32	0	-0.761433	1.000000	0.000955	14.129162	-0.003106	Main	true	true	WolfeSatisfied	254.9
33	33	0	-0.764585	1.000000	0.001047	10.706115	-0.002572	Main	true	true	WolfeSatisfied	241.0
34	34	0	-0.759385	1.000000	0.001036	10.724740	-0.005621	Main	true	true	WolfeSatisfied	262.3
35	35	0	-0.774694	1.000000	0.001042	14.216071	-0.002480	Main	true	true	WolfeSatisfied	244.6
36	36	0	-0.766481	1.000000	0.000982	12.862674	-0.004298	Main	true	true	WolfeSatisfied	252.0
37	37	0	-0.776123	1.000000	0.001040	15.060517	-0.002534	Main	true	true	WolfeSatisfied	263.8
38	38	0	-0.775925	1.000000	0.001022	11.108977	-0.003302	Main	true	true	WolfeSatisfied	247.0
39	39	0	-0.774145	1.000000	0.000947	13.481504	-0.003792	Main	true	true	WolfeSatisfied	240.2
40	40	0	-0.767271	1.000000	0.000971	11.741978	-0.004329	Main	true	true	WolfeSatisfied	242.1
41	41	0	-0.769031	1.000000	0.001064	20.436632	-0.003302	Main	true	true	WolfeSatisfied	326.7
42	42	0	-0.779288	1.000000	0.000985	12.748615	-0.004913	Main	true	true	WolfeSatisfied	429.9
43	43	0	-0.779783	1.000000	0.000957	11.496042	-0.004260	Main	true	true	WolfeSatisfied	262.4
44	44	0	-0.781286	1.000000	0.000983	15.967053	-0.003769	Main	true	true	WolfeSatisfied	268.8
45	45	0	-0.774146	1.000000	0.001087	12.438815	-0.002862	Main	true	true	WolfeSatisfied	268.0
46	46	0	-0.765899	1.000000	0.001033	11.660529	-0.004415	Main	true	true	WolfeSatisfied	270.4
47	47	0	-0.771160	1.000000	0.001002	12.538696	-0.003575	Main	true	true	WolfeSatisfied	313.6
48	48	0	-0.769637	1.000000	0.001028	7.991620	-0.003171	Main	true	true	WolfeSatisfied	350.1
49	49	0	-0.772483	1.000000	0.000990	12.196761	-0.003486	Main	true	true	WolfeSatisfied	285.6
50	50	0	-0.775021	1.000000	0.000993	18.625925	-0.003784	Main	true	true	WolfeSatisfied	270.7
51	51	0	-0.774692	1.000000	0.000952	11.780374	-0.002483	Main	true	true	WolfeSatisfied	271.3
52	52	0	-0.776870	1.000000	0.001022	12.251834	-0.003885	Main	true	true	WolfeSatisfied	261.4
53	53	0	-0.758421	1.000000	0.000950	8.079531	-0.003952	Main	true	true	WolfeSatisfied	247.4
54	54	0	-0.774800	1.000000	0.000946	9.149342	-0.003548	Main	true	true	WolfeSatisfied	252.5
55	55	0	-0.777967	1.000000	0.000930	9.040117	-0.003096	Main	true	true	WolfeSatisfied	242.3
56	56	0	-0.783531	1.000000	0.001043	12.557445	-0.002629	Main	true	true	WolfeSatisfied	253.9
57	57	0	-0.782710	1.000000	0.000954	7.842913	-0.003534	Main	true	true	WolfeSatisfied	236.4
58	58	0	-0.769017	1.000000	0.000991	10.832951	-0.004061	Main	true	true	WolfeSatisfied	238.0
59	59	0	-0.781463	1.000000	0.001053	11.032520	-0.002363	Main	true	true	WolfeSatisfied	237.0
60	60	0	-0.775953	1.000000	0.000966	10.708257	-0.002340	Main	true	true	WolfeSatisfied	244.3
61	61	0	-0.783455	1.000000	0.000996	10.944013	-0.001561	Main	true	true	WolfeSatisfied	245.0
62	62	0	-0.783468	1.000000	0.001118	8.852384	-0.002220	Main	true	true	WolfeSatisfied	238.2
63	63	0	-0.780364	1.000000	0.001006	6.479540	-0.004126	Main	true	true	WolfeSatisfied	236.9
64	64	0	-0.782010	1.000000	0.000919	14.412188	-0.003142	Main	true	true	WolfeSatisfied	262.8
65	65	0	-0.785272	1.000000	0.001069	10.633876	-0.002950	Main	true	true	WolfeSatisfied	260.9
66	66	0	-0.787957	1.000000	0.000975	14.140857	-0.004244	Main	true	true	WolfeSatisfied	254.3
67	67	0	-0.780128	1.000000	0.000936	8.476192	-0.003483	Main	true	true	WolfeSatisfied	235.8
68	68	0	-0.776270	1.000000	0.000933	9.157385	-0.003530	Main	true	true	WolfeSatisfied	249.2
69	69	0	-0.785304	1.000000	0.001050	15.139727	-0.003895	Main	true	true	WolfeSatisfied	243.4
70	70	0	-0.780639	1.000000	0.001021	12.558309	-0.002896	Main	true	true	WolfeSatisfied	235.4
71	71	0	-0.787284	1.000000	0.001067	8.320926	-0.003586	Main	true	true	WolfeSatisfied	235.5
72	72	0	-0.781795	1.000000	0.001018	12.727590	-0.003280	Main	true	true	WolfeSatisfied	238.6
73	73	0	-0.792585	1.000000	0.001114	9.528500	-0.001707	Main	true	true	WolfeSatisfied	243.0
74	74	0	-0.777618	1.000000	0.001004	6.968196	-0.003681	Main	true	true	WolfeSatisfied	235.9
