1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.669987	0.000000	16.570751	0.013646	1039.1
1	-0.652225	0.000000	16.570751	0.017819	4.3
2	-0.674132	0.000000	16.570751	0.013563	4.2
3	-0.696967	0.000000	16.570751	0.015620	3.9
4	-0.690562	0.000000	16.570751	0.013012	5.3
5	-0.686787	1.000000	15.817535	0.011102	6.4
6	-0.658175	0.473327	16.205489	0.016130	7.2
7	-0.685643	0.000000	16.570751	0.008149	7.9
8	-0.663891	0.000000	16.570751	0.012466	7.1
9	-0.669727	0.999751	15.817714	0.013578	6.1
10	-0.658647	1.999750	15.129980	0.007498	3.9
11	-0.675275	2.952687	14.528047	0.009203	4.1
12	-0.706184	2.428946	14.852813	0.011838	3.8
13	-0.701826	2.985511	14.508166	0.012769	4.0
14	-0.703219	3.985310	13.927615	0.011170	6.2
15	-0.658878	3.508809	14.198396	0.008954	4.5
16	-0.686492	3.926780	13.960317	0.015197	4.2
17	-0.647018	3.407099	14.257564	0.017944	4.1
18	-0.704059	2.878132	14.573408	0.013766	4.3
19	-0.651254	3.878132	13.987616	0.015103	3.8
20	-0.691583	3.349163	14.291488	0.011945	3.8
21	-0.636770	2.820314	14.608781	0.007464	4.7
22	-0.675176	2.291917	14.940194	0.011864	6.4
23	-0.670657	1.769598	15.282912	0.012855	5.0
24	-0.666399	2.769597	14.639953	0.011717	6.3
25	-0.692308	2.257344	14.962403	0.011353	4.1
26	-0.673986	1.728412	15.310607	0.013564	3.8
27	-0.662427	1.199442	15.675428	0.010613	4.3
28	-0.704084	2.199436	14.999751	0.012176	4.1
29	-0.632466	2.199201	14.999903	0.011202	4.4
30	-0.655998	1.692151	15.335072	0.016296	5.7
31	-0.632263	2.692151	14.687808	0.008916	4.2
32	-0.677684	3.692150	14.092971	0.015961	4.2
33	-0.670685	4.691936	13.544552	0.018238	3.8
34	-0.666447	4.162967	13.829282	0.015050	4.1
35	-0.668305	5.162967	13.300700	0.014858	4.1
36	-0.673685	5.893238	12.939526	0.016733	3.8
37	-0.705378	5.366646	13.197953	0.012626	3.7
38	-0.672812	5.079046	13.343501	0.013835	4.0
39	-0.692718	6.076731	12.851838	0.007902	5.4
40	-0.674609	7.052593	12.404763	0.015452	4.5
41	-0.698421	8.048241	11.979581	0.013354	3.9
42	-0.647128	9.048241	11.580903	0.012854	3.7
43	-0.639973	10.048229	11.207910	0.008338	4.1
44	-0.643553	10.959104	10.888471	0.012155	4.4
45	-0.654318	11.934225	10.566083	0.010152	3.7
46	-0.645049	11.410620	10.736782	0.007493	3.9
47	-0.680457	12.401895	10.418145	0.016212	4.1
48	-0.663364	11.892302	10.579551	0.007487	5.2
49	-0.698651	12.891819	10.267545	0.009315	4.5
50	-0.673261	12.413499	10.414526	0.010176	4.2
51	-0.692816	12.046600	10.530153	0.010695	4.0
52	-0.640272	11.517687	10.701430	0.011875	3.9
53	-0.653614	11.147531	10.824650	0.010044	3.7
54	-0.693981	12.145400	10.498765	0.011759	4.1
55	-0.654713	11.616600	10.668977	0.009146	3.8
56	-0.690640	12.590600	10.359617	0.014178	3.9
57	-0.654481	12.070609	10.522509	0.013213	4.9
58	-0.667292	13.070597	10.213668	0.009057	4.6
59	-0.688387	13.964955	9.952416	0.007531	4.3
60	-0.644176	14.963100	9.676189	0.015250	3.8
61	-0.673032	15.488522	9.536856	0.014247	5.3
62	-0.696412	16.488522	9.282462	0.014405	5.7
63	-0.715967	15.959564	9.415310	0.008047	5.7
64	-0.698875	16.959459	9.167300	0.015973	6.0
65	-0.650965	16.503198	9.278829	0.010548	10.0
