1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.605906	0.000000	4.706196	0.023726	1048.5
1	-0.620096	0.000000	4.706196	0.014207	4.0
2	-0.592399	1.000000	4.492278	0.015616	3.9
3	-0.617159	0.542494	4.587682	0.015723	3.8
4	-0.607674	1.528878	4.386819	0.028628	3.8
5	-0.608716	0.587242	4.578173	0.016805	4.3
6	-0.586790	1.587237	4.375485	0.014749	3.6
7	-0.595352	0.653868	4.564086	0.019203	3.7
8	-0.626351	0.943091	4.503929	0.020938	4.6
9	-0.590121	0.001435	4.705875	0.013674	5.4
10	-0.583551	1.001416	4.491989	0.013724	4.7
11	-0.616931	0.931813	4.506245	0.022945	3.9
12	-0.586063	1.659578	4.361516	0.016325	4.4
13	-0.616332	0.720370	4.550112	0.014113	4.7
14	-0.613819	0.182365	4.665679	0.020506	4.4
15	-0.575001	0.000000	4.706196	0.012232	3.7
16	-0.598729	0.000000	4.706196	0.018141	3.9
17	-0.644920	0.000000	4.706196	0.016067	5.9
18	-0.597450	0.890206	4.514810	0.011678	3.7
19	-0.594022	1.727436	4.348494	0.019642	4.2
20	-0.600938	2.628246	4.182711	0.016178	4.0
21	-0.589913	3.628246	4.012877	0.015468	3.9
22	-0.621404	4.627345	3.856432	0.020818	3.9
23	-0.601963	3.685669	4.003542	0.018252	4.0
24	-0.641568	3.332903	4.061584	0.014772	4.1
25	-0.619264	4.172043	3.926186	0.012795	3.8
26	-0.588881	5.171176	3.776297	0.016989	6.0
27	-0.573483	5.963027	3.665394	0.014070	3.9
28	-0.585568	6.956810	3.535100	0.013049	3.8
29	-0.589181	6.015381	3.658291	0.012535	4.2
30	-0.589422	6.604090	3.580271	0.020800	4.0
31	-0.623726	5.662426	3.706719	0.012406	5.0
32	-0.638146	5.741288	3.695788	0.014194	4.0
33	-0.593580	6.734452	3.563442	0.025409	3.8
34	-0.590978	7.733518	3.439541	0.017308	4.3
35	-0.599284	7.464345	3.472067	0.014945	6.5
36	-0.611962	8.463083	3.354371	0.017360	4.0
37	-0.662830	8.109768	3.395085	0.014186	4.1
38	-0.625973	7.742080	3.438517	0.015698	3.8
39	-0.590929	7.478171	3.470382	0.017380	3.8
40	-0.592026	6.569060	3.584820	0.013811	5.9
41	-0.601290	7.325232	3.489120	0.018735	6.1
42	-0.595706	6.383846	3.609067	0.020162	8.9
43	-0.583318	7.383247	3.481988	0.025590	5.7
44	-0.616900	8.383247	3.363485	0.016797	6.5
45	-0.596310	7.451138	3.473679	0.016524	6.9
46	-0.607229	8.451047	3.355742	0.015296	4.1
47	-0.567056	9.445055	3.246180	0.021609	4.3
48	-0.591255	9.546775	3.235370	0.019622	5.4
49	-0.620703	8.605101	3.338280	0.022546	7.2
50	-0.611607	9.602196	3.229511	0.018180	3.9
51	-0.617508	9.845955	3.203990	0.015546	4.3
52	-0.613003	10.034346	3.184540	0.020126	4.3
53	-0.603681	10.024057	3.185596	0.015271	6.3
54	-0.601428	9.108135	3.282506	0.012576	4.8
55	-0.638602	8.177193	3.387239	0.021876	3.8
56	-0.593677	8.283670	3.374923	0.012745	3.8
57	-0.640127	7.411845	3.478483	0.013652	6.7
58	-0.592794	8.410284	3.360393	0.014959	4.1
59	-0.615698	9.346888	3.256681	0.012656	3.8
60	-0.627954	10.346101	3.152868	0.019545	4.2
61	-0.606261	11.344256	3.055570	0.015765	4.1
62	-0.633402	12.344256	2.963932	0.016215	3.8
63	-0.598517	11.417288	3.048686	0.017953	3.9
64	-0.592644	12.417023	2.957478	0.016266	3.7
65	-0.579847	12.789407	2.924885	0.021351	4.7
66	-0.587116	11.934816	3.000780	0.013445	5.8
67	-0.544402	12.904814	2.914929	0.018103	4.4
68	-0.608807	11.963344	2.998183	0.016661	4.2
69	-0.589691	11.098017	3.079010	0.014839	3.7
70	-0.599362	12.092000	2.986526	0.013238	4.0
71	-0.600381	13.091995	2.898925	0.016267	3.7
72	-0.604125	12.231440	2.973995	0.019258	4.0
73	-0.641221	12.120872	2.983923	0.021584	3.9
74	-0.563974	13.120872	2.896471	0.015978	3.9
75	-0.615221	14.120590	2.814022	0.015115	6.7
76	-0.626707	13.179904	2.891469	0.016046	3.7
77	-0.625746	12.696575	2.932943	0.021934	4.1
78	-0.606459	11.964333	2.998093	0.017539	3.7
79	-0.567551	11.490367	3.041828	0.012819	4.1
80	-0.615455	11.680303	3.024149	0.016861	3.8
81	-0.611562	10.781657	3.109659	0.021588	4.0
82	-0.597909	11.777330	3.015197	0.014300	4.3
83	-0.631726	12.777318	2.925932	0.015661	4.5
84	-0.620563	11.835644	3.009843	0.014458	5.7
85	-0.631935	12.661199	2.936025	0.019262	3.8
86	-0.624083	11.719573	3.020520	0.021029	3.8
87	-0.626742	10.777933	3.110024	0.018998	4.3
88	-0.600345	11.466779	3.044038	0.017525	3.8
89	-0.612205	12.414034	2.957743	0.014695	4.2
90	-0.589085	11.472359	3.043515	0.011726	4.1
91	-0.595549	10.938839	3.094356	0.014830	3.7
92	-0.615446	10.971926	3.091153	0.021083	4.8
93	-0.624041	10.235696	3.164012	0.019124	5.1
94	-0.603089	9.762750	3.212656	0.019525	4.2
95	-0.599620	10.672099	3.120416	0.020292	4.0
96	-0.614101	9.730472	3.216030	0.018527	4.2
97	-0.606359	10.730471	3.114676	0.021841	4.2
98	-0.593153	9.788796	3.209938	0.021905	3.7
99	-0.626204	8.847121	3.311211	0.020069	4.3
100	-0.607790	9.847096	3.203871	0.015167	4.2
101	-0.588522	10.803363	3.107537	0.023929	5.3
102	-0.567953	11.802931	3.012844	0.012914	4.4
103	-0.575747	10.861976	3.101820	0.029195	3.9
104	-0.630965	9.985204	3.189591	0.013740	4.0
105	-0.608859	9.045068	3.289396	0.022318	4.1
106	-0.626072	8.110582	3.394990	0.012417	3.9
107	-0.608896	9.101694	3.283208	0.022026	3.8
108	-0.565302	8.160023	3.389233	0.018736	3.8
109	-0.590405	7.226318	3.501347	0.014903	4.3
110	-0.588715	6.285231	3.622111	0.014891	5.1
111	-0.571676	6.478947	3.596576	0.015699	5.0
112	-0.575880	7.478782	3.470307	0.018001	4.1
113	-0.562184	8.262736	3.377337	0.015294	3.8
114	-0.582055	9.230571	3.269211	0.011145	4.0
115	-0.608076	10.207240	3.166897	0.017736	4.0
116	-0.595023	11.134068	3.075556	0.016598	4.3
117	-0.610835	12.133881	2.982751	0.019287	3.8
118	-0.659548	13.133881	2.895367	0.023345	3.8
119	-0.594705	14.126119	2.813579	0.016637	5.4
120	-0.605006	15.126119	2.735697	0.016309	4.3
121	-0.573527	15.391513	2.715746	0.008489	4.1
122	-0.624937	14.517120	2.782605	0.017329	3.9
123	-0.589198	13.814734	2.838744	0.015804	3.8
124	-0.577829	12.873072	2.917660	0.020272	3.8
125	-0.600469	13.870998	2.834164	0.014509	3.8
126	-0.632785	14.870591	2.755185	0.017954	4.1
127	-0.572829	14.009108	2.822983	0.014827	4.0
128	-0.600205	14.999916	2.745288	0.010823	4.8
129	-0.600179	14.079599	2.817311	0.023741	4.9
130	-0.584219	13.250096	2.885543	0.015761	3.7
131	-0.613756	12.308421	2.967121	0.013707	4.0
132	-0.607039	12.102486	2.985580	0.013309	3.7
133	-0.631723	12.392094	2.959686	0.020331	3.8
134	-0.592258	12.914823	2.914069	0.017608	4.0
135	-0.570863	13.914290	2.830650	0.012107	4.1
136	-0.605609	14.890474	2.753659	0.012112	3.6
137	-0.608214	14.618953	2.774650	0.019017	3.9
138	-0.635624	14.092718	2.816257	0.011612	6.5
139	-0.577463	15.090201	2.738420	0.015545	3.7
140	-0.585530	15.459911	2.710652	0.015197	3.6
141	-0.620223	16.422395	2.640935	0.016328	3.9
142	-0.560614	15.480740	2.709104	0.019466	3.7
143	-0.601756	14.543827	2.780514	0.020369	3.7
144	-0.612708	13.742254	2.844666	0.018066	4.1
145	-0.559853	14.742240	2.765079	0.016028	3.7
146	-0.611489	13.972405	2.825946	0.016888	3.8
147	-0.600695	13.034817	2.903795	0.014360	5.6
148	-0.585161	12.631567	2.938612	0.015211	3.8
149	-0.596851	13.580387	2.857982	0.016204	4.0
150	-0.571063	12.638712	2.937988	0.014061	3.8
151	-0.605085	13.625137	2.854288	0.014568	3.7
152	-0.598504	12.816844	2.922512	0.014936	3.9
153	-0.614797	13.816674	2.838586	0.012119	3.6
154	-0.615127	12.890236	2.916183	0.020466	3.9
155	-0.629984	12.583640	2.942806	0.016941	3.9
156	-0.630918	13.583025	2.857764	0.014540	4.8
157	-0.585745	12.716675	2.931194	0.015962	6.7
158	-0.585408	11.774999	3.015412	0.012653	5.9
159	-0.559213	12.647769	2.937197	0.013957	5.6
160	-0.598655	11.842215	3.009240	0.013985	5.5
161	-0.589536	10.900660	3.098059	0.023084	5.5
162	-0.580038	10.426768	3.144775	0.025078	6.5
163	-0.625451	11.426081	3.047859	0.015787	9.3
164	-0.617131	10.502501	3.137215	0.013152	6.0
165	-0.631795	11.046460	3.083964	0.023262	5.9
166	-0.630192	11.942988	3.000035	0.020402	3.6
167	-0.603805	11.002807	3.088170	0.014640	4.1
168	-0.578817	10.363166	3.151153	0.011871	4.0
169	-0.616483	9.644626	3.225039	0.015674	4.2
170	-0.591429	9.422365	3.248601	0.016779	5.9
171	-0.591658	10.420892	3.145363	0.013142	3.9
172	-0.631287	9.479307	3.242532	0.018474	3.7
173	-0.619630	10.479171	3.139540	0.014807	3.7
174	-0.573773	9.537634	3.236339	0.009714	4.8
175	-0.623362	8.626048	3.335920	0.015449	5.1
176	-0.592959	7.881601	3.421906	0.017010	5.0
177	-0.633447	8.627492	3.335757	0.023243	4.6
178	-0.627434	7.685817	3.445261	0.017477	5.1
179	-0.593345	6.744141	3.562198	0.013854	4.4
180	-0.621545	7.678132	3.446184	0.013211	4.3
181	-0.607778	6.738758	3.562889	0.018802	4.3
182	-0.584070	5.797155	3.688083	0.018407	4.0
