1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.978627	627.201626	0.007403	505.0
1	-0.261540	623.504937	0.003354	9.5
2	-0.441330	619.865785	0.005130	8.1
3	-1.042690	616.282728	0.007263	9.1
4	-0.599124	612.754375	0.005157	8.6
5	-1.081731	609.279381	0.008279	8.3
6	-0.956412	605.856447	0.009611	7.9
7	-0.430371	602.484317	0.005623	8.3
8	-0.769582	599.161779	0.005600	10.2
9	-0.753259	595.887656	0.009157	8.1
10	-0.770990	592.660813	0.005872	8.0
11	-0.216172	589.480151	0.003222	7.4
12	-0.375041	586.344606	0.006035	8.6
13	-0.474763	583.253145	0.005219	10.2
14	-0.460596	580.204771	0.003859	8.3
15	-0.698628	577.198517	0.007480	7.8
16	-0.822245	574.233444	0.008561	8.2
17	-0.966102	571.308645	0.011873	8.4
18	-0.648507	568.423237	0.007663	10.2
19	-0.955400	565.576365	0.010683	10.7
20	-0.174103	562.767201	0.002605	8.7
21	-0.311577	559.994938	0.003452	8.5
22	-0.814183	557.258797	0.008772	8.9
23	-0.936091	554.558018	0.009033	10.7
24	-0.349949	551.891865	0.004143	8.1
25	-1.087371	549.259621	0.008607	8.5
26	-1.171373	546.660592	0.010354	8.2
27	-1.203614	544.094102	0.010182	10.5
28	-0.265280	541.559494	0.003579	8.9
29	-0.990175	539.056129	0.006561	9.2
30	-0.861750	536.583387	0.006006	8.9
31	-0.739189	534.140663	0.007880	11.3
32	-1.095504	531.727370	0.010026	10.8
33	-0.712458	529.342935	0.009692	9.1
34	-1.160662	526.986802	0.009543	7.9
35	-0.394015	524.658430	0.004830	10.5
36	-0.799658	522.357290	0.005597	9.5
37	-1.148219	520.082868	0.008139	8.3
38	-1.166792	517.834665	0.009523	9.0
39	-0.865178	515.612193	0.010845	9.9
40	-0.422892	513.414976	0.004895	8.1
41	-0.919256	511.242551	0.008760	7.8
42	-1.238240	509.094468	0.009638	8.7
43	-1.153709	506.970285	0.011000	9.3
44	-0.692092	504.869574	0.007282	10.0
45	-1.088098	502.791916	0.009178	9.0
46	-1.016447	500.736903	0.010522	8.0
47	-0.283942	498.704137	0.005031	8.0
48	-1.165800	496.693228	0.009596	8.6
49	-1.246573	494.703798	0.008806	11.0
50	-0.031484	492.735476	0.001214	8.1
