1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.160305	627.201626	0.009705	516.4
1	-1.240162	623.504937	0.008212	11.8
2	-1.239391	619.865785	0.009683	11.2
3	-0.829142	616.282728	0.007598	10.6
4	-0.875151	612.754375	0.008077	11.3
5	-1.198467	609.279381	0.009388	12.4
6	-0.166227	605.856447	0.003179	11.9
7	-1.157005	602.484317	0.010557	11.9
8	-1.049467	599.161779	0.009240	12.5
9	-1.035209	595.887656	0.006290	12.5
10	-0.714013	592.660813	0.007216	10.9
11	-0.133538	589.480151	0.004971	11.1
12	-0.811296	586.344606	0.007598	13.1
13	-0.337342	583.253145	0.006267	10.5
14	-0.855758	580.204771	0.009337	12.0
15	-0.392596	577.198517	0.005864	10.9
16	-1.291522	574.233444	0.010227	13.4
17	-1.009852	571.308645	0.008876	11.5
18	-0.819510	568.423237	0.008667	11.2
19	-0.734314	565.576365	0.006692	12.7
20	-0.848110	562.767201	0.007866	11.9
21	-1.277786	559.994938	0.009764	10.6
22	-1.123795	557.258797	0.008820	11.2
23	-0.779659	554.558018	0.008134	14.0
24	-0.992320	551.891865	0.009407	11.7
25	-1.113074	549.259621	0.008837	9.7
26	-0.968636	546.660592	0.009024	14.4
27	-0.418179	544.094102	0.004576	11.2
28	-0.800074	541.559494	0.008219	11.9
29	-0.520600	539.056129	0.006115	9.3
30	-0.610024	536.583387	0.006292	13.5
31	-1.089221	534.140663	0.007188	11.0
32	-0.158023	531.727370	0.004707	10.7
33	-0.250664	529.342935	0.004024	10.5
34	-0.606591	526.986802	0.007128	12.7
35	-0.841359	524.658430	0.008710	11.6
36	-0.971533	522.357290	0.008484	10.3
37	-0.646123	520.082868	0.006982	10.5
38	-0.861617	517.834665	0.010186	11.8
39	-0.901381	515.612193	0.007772	10.5
40	-1.046106	513.414976	0.009492	11.1
41	-0.820442	511.242551	0.009033	10.7
42	-0.923445	509.094468	0.008222	14.5
43	-0.629270	506.970285	0.008940	10.8
44	-1.227892	504.869574	0.011231	11.2
45	-1.104774	502.791916	0.009640	11.3
46	-0.928515	500.736903	0.008000	12.4
47	-0.805601	498.704137	0.008832	10.1
48	-0.811049	496.693228	0.008832	10.3
49	-1.206366	494.703798	0.010852	11.4
50	-0.792855	492.735476	0.008158	12.9
51	-0.559401	490.787900	0.007136	11.0
52	-0.422544	488.860718	0.005881	11.2
53	-0.679617	486.953585	0.007063	11.7
54	-0.628862	485.066164	0.006847	13.7
55	-0.984898	483.198126	0.007379	12.9
56	-0.559012	481.349149	0.006786	16.3
57	-0.744754	479.518920	0.006137	14.1
58	-0.081743	477.707132	0.004930	11.3
59	-0.828870	475.913485	0.008767	12.1
60	-0.953101	474.137684	0.008718	16.4
61	-0.443085	472.379445	0.008556	10.7
62	-1.074697	470.638485	0.008571	11.6
63	-0.478135	468.914531	0.006099	13.0
64	-1.075867	467.207315	0.009289	12.0
65	-0.388026	465.516573	0.004535	11.0
66	-1.006139	463.842050	0.009383	10.2
67	-0.887690	462.183494	0.007301	14.4
68	-1.200021	460.540658	0.007819	12.0
69	-0.256509	458.913303	0.008937	10.6
70	-0.245941	457.301192	0.004903	12.6
71	-0.314895	455.704096	0.004397	10.5
72	-0.968529	454.121787	0.006475	10.4
73	-0.469933	452.554045	0.005531	8.9
74	-0.798985	451.000653	0.009348	12.4
75	-0.794714	449.461399	0.008488	11.7
76	-0.951548	447.936075	0.007197	10.0
77	-1.083590	446.424477	0.008446	10.9
78	-0.746695	444.926406	0.006829	12.0
79	-0.909483	443.441666	0.009164	10.4
80	-0.747523	441.970065	0.010614	10.7
81	-0.979707	440.511415	0.006477	9.9
82	-0.977643	439.065533	0.007686	12.7
83	-0.988498	437.632238	0.007850	10.5
84	-1.266561	436.211351	0.010760	10.3
85	-0.439770	434.802701	0.005596	10.4
86	-0.801411	433.406117	0.007861	14.4
87	-1.055727	432.021430	0.008050	11.3
88	-0.460780	430.648479	0.006568	10.8
89	-0.839953	429.287101	0.009672	10.6
90	-1.041769	427.937140	0.008811	13.7
91	-0.848925	426.598440	0.006638	11.0
92	-0.717597	425.270849	0.010034	11.0
93	-0.598479	423.954220	0.006288	10.4
94	-0.032883	422.648404	0.001103	13.6
95	-1.191760	421.353259	0.009073	11.0
96	-0.121925	420.068643	0.004162	11.8
97	-0.259181	418.794419	0.003862	10.9
98	-0.978607	417.530451	0.010876	14.9
99	-0.764555	416.276604	0.007273	11.3
100	-0.566267	415.032748	0.006292	11.2
101	-0.959971	413.798754	0.011385	10.9
102	-1.026548	412.574495	0.010522	14.7
103	-1.289469	411.359849	0.009764	11.8
104	-0.779112	410.154691	0.007536	11.6
105	-0.164244	408.958904	0.003893	13.4
106	-1.005061	407.772368	0.007299	10.6
107	-1.284249	406.594968	0.009028	11.3
108	-1.178381	405.426590	0.011604	12.7
109	-0.645134	404.267122	0.007846	13.1
110	-0.837767	403.116456	0.005956	10.3
111	-0.975905	401.974481	0.008120	10.3
112	-0.996127	400.841093	0.008194	12.3
113	-1.129131	399.716187	0.009350	10.5
114	-1.157458	398.599660	0.009679	10.0
115	-1.061190	397.491411	0.009472	10.8
116	-0.823562	396.391342	0.009547	12.9
117	-1.067951	395.299353	0.008766	9.6
118	-0.426251	394.215350	0.004805	10.5
119	-0.648720	393.139238	0.008884	10.5
120	-1.145235	392.070924	0.011408	12.7
121	-0.822313	391.010316	0.007242	10.2
122	-1.225438	389.957325	0.009876	9.8
123	-0.838200	388.911862	0.010492	9.7
124	-0.089693	387.873839	0.002092	13.5
125	-0.628496	386.843173	0.008764	11.5
126	-0.727261	385.819777	0.006848	10.1
127	-0.376753	384.803569	0.006887	9.3
128	-0.924771	383.794468	0.009725	14.4
129	-1.153407	382.792393	0.008627	12.9
130	-0.697901	381.797264	0.005494	11.5
131	-0.967279	380.809005	0.007938	11.9
132	-0.930369	379.827537	0.006849	12.8
133	-0.578400	378.852786	0.006520	13.2
134	-1.281096	377.884678	0.009260	12.9
135	-0.976983	376.923138	0.008377	12.3
136	-1.127867	375.968095	0.007342	11.5
137	-0.838154	375.019479	0.009418	10.9
138	-0.929310	374.077218	0.008922	14.1
139	-0.751239	373.141244	0.011961	10.7
140	-0.872602	372.211489	0.008668	10.8
141	-0.507221	371.287887	0.006761	10.8
142	-0.384879	370.370370	0.004698	13.5
143	-1.243584	369.458876	0.010935	10.5
144	-0.117136	368.553338	0.002961	10.1
145	-0.863256	367.653696	0.008086	10.3
146	-1.126177	366.759885	0.007157	12.6
147	-0.843958	365.871846	0.006213	10.7
148	-1.231107	364.989518	0.010229	11.0
149	-0.749258	364.112841	0.007712	11.1
150	-0.951028	363.241757	0.008321	12.5
151	-1.115570	362.376208	0.008439	9.9
152	-0.931454	361.516137	0.008927	9.9
153	-1.174696	360.661488	0.008483	9.9
154	-0.489005	359.812206	0.005107	10.8
155	-0.776849	358.968236	0.007417	9.8
156	-1.105127	358.129524	0.008501	10.2
157	-0.308447	357.296018	0.004962	10.0
158	-1.127297	356.467665	0.009783	14.5
159	-1.221721	355.644414	0.007396	12.2
160	-0.629099	354.826213	0.007005	12.6
161	-0.418792	354.013012	0.006657	13.2
162	-1.212723	353.204763	0.009459	11.4
163	-0.127278	352.401415	0.002842	11.4
164	-0.208802	351.602922	0.005490	10.4
165	-0.945709	350.809235	0.006835	13.3
166	-1.245062	350.020308	0.008952	9.6
167	-1.099799	349.236095	0.009209	10.9
168	-0.205531	348.456550	0.003728	10.8
169	-0.340493	347.681627	0.004310	11.1
170	-1.083047	346.911283	0.007287	11.4
171	-0.021303	346.145474	0.002246	12.5
172	-1.076333	345.384157	0.007373	14.4
173	-0.313782	344.627288	0.005938	10.7
174	-1.002467	343.874826	0.009041	10.5
175	-0.299252	343.126729	0.004868	14.0
176	-0.570845	342.382957	0.004869	11.6
177	-1.163378	341.643469	0.011974	11.0
178	-1.070186	340.908224	0.008706	11.4
179	-0.838063	340.177184	0.006962	12.9
180	-1.009570	339.450309	0.008195	10.2
181	-0.901940	338.727561	0.009669	10.5
182	-0.549357	338.008902	0.006732	12.7
183	-0.196951	337.294295	0.004969	10.0
184	-1.113278	336.583703	0.008881	9.7
185	-1.083867	335.877089	0.007453	10.2
186	-1.000436	335.174416	0.008265	13.1
187	-0.971397	334.475651	0.009394	9.6
188	-1.127541	333.780756	0.007292	9.9
189	-1.238336	333.089698	0.010079	10.0
190	-0.240877	332.402443	0.006686	13.2
191	-1.171473	331.718955	0.009856	11.8
192	-0.745050	331.039203	0.007682	11.3
193	-1.044711	330.363153	0.007314	12.2
194	-0.862063	329.690771	0.006974	12.8
195	-0.808188	329.022027	0.009089	12.0
196	-0.936373	328.356888	0.009542	10.8
197	-0.733154	327.695322	0.006539	14.1
198	-1.112973	327.037299	0.009017	10.4
199	-0.964826	326.382787	0.009162	11.7
200	-1.099864	325.731758	0.007859	11.2
201	-0.966126	325.084179	0.008827	13.6
202	-1.195399	324.440023	0.009132	11.2
203	-0.699037	323.799258	0.007289	11.7
204	-0.601949	323.161858	0.005524	11.2
205	-1.175276	322.527792	0.008257	15.4
206	-1.147797	321.897034	0.009071	10.6
207	-0.885798	321.269554	0.009060	10.7
208	-1.081219	320.645325	0.007154	14.1
209	-0.777510	320.024320	0.008523	12.1
210	-0.788313	319.406512	0.007429	11.4
211	-1.293275	318.791875	0.009705	12.0
212	-1.010578	318.180381	0.008797	14.0
213	-0.435120	317.572005	0.005957	10.3
214	-0.439789	316.966721	0.005790	11.3
215	-0.858990	316.364504	0.006670	13.5
216	-0.621533	315.765329	0.007004	9.8
217	-1.300543	315.169170	0.011533	10.9
218	-1.212764	314.576003	0.009630	12.1
219	-0.736640	313.985804	0.008018	12.7
220	-1.292608	313.398548	0.010721	11.7
221	-0.763718	312.814213	0.006912	10.4
222	-0.620068	312.232773	0.007133	9.3
223	-0.726780	311.654207	0.006485	13.9
224	-1.181266	311.078491	0.008780	11.2
225	-0.422798	310.505602	0.004955	11.5
226	-0.276846	309.935518	0.005270	9.5
227	-0.004315	309.368217	0.000029	13.2
228	-0.399034	308.803676	0.004389	10.7
229	-0.285328	308.241874	0.004952	10.5
230	-0.962873	307.682789	0.009334	12.0
231	-1.035304	307.126400	0.007977	12.6
232	-0.701328	306.572687	0.008273	10.9
233	-0.975109	306.021627	0.007649	9.8
234	-0.995789	305.473201	0.007930	10.8
235	-1.290583	304.927388	0.010433	13.3
236	-1.209091	304.384168	0.012483	9.7
237	-0.158878	303.843521	0.004701	11.5
238	-1.219024	303.305427	0.009318	10.6
239	-0.905359	302.769867	0.008055	13.5
240	-1.259023	302.236821	0.008434	10.5
241	-0.929872	301.706270	0.007743	10.8
242	-1.186667	301.178196	0.007803	11.5
243	-1.320640	300.652580	0.008929	13.3
244	-0.004471	300.129402	0.000341	11.3
245	-1.124385	299.608645	0.009165	11.5
246	-1.318393	299.090291	0.010635	10.8
247	-0.899120	298.574321	0.009382	13.8
248	-1.140198	298.060718	0.008695	10.3
249	-1.175202	297.549465	0.006879	10.5
250	-0.917240	297.040543	0.007572	12.0
251	-1.162959	296.533936	0.009312	14.3
252	-0.735678	296.029626	0.005918	10.4
253	-1.143275	295.527597	0.007183	10.3
254	-0.940593	295.027832	0.008908	11.5
255	-0.280172	294.530315	0.003830	12.4
256	-1.109622	294.035028	0.008662	15.1
257	-1.029928	293.541956	0.008035	13.9
258	-0.138415	293.051083	0.008645	14.6
259	-1.201452	292.562393	0.009608	10.9
260	-1.282821	292.075870	0.008054	11.4
261	-1.050916	291.591498	0.009989	11.1
262	-1.175858	291.109263	0.008462	12.8
263	-1.091869	290.629149	0.007351	10.6
264	-1.290013	290.151140	0.008855	10.7
265	-0.113939	289.675222	0.003846	10.3
266	-1.059414	289.201380	0.008565	13.5
267	-1.329404	288.729600	0.011224	9.7
268	-0.829566	288.259866	0.008214	9.4
269	-1.285635	287.792165	0.010230	10.4
270	-0.957090	287.326481	0.008349	14.4
271	-0.557410	286.862802	0.008841	9.5
272	-0.796698	286.401113	0.008528	11.5
273	-1.139763	285.941400	0.007149	9.8
274	-0.332567	285.483649	0.004644	12.1
275	-1.088714	285.027847	0.008337	10.1
276	-0.659519	284.573981	0.006395	10.2
277	-0.839007	284.122037	0.008340	10.3
278	-0.684931	283.672002	0.005265	13.4
279	-0.766626	283.223863	0.005995	10.7
280	-1.116404	282.777607	0.008859	10.5
