1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.401327	2.000000	0.781008	366.1
1	-0.409757	1.000000	0.805352	200.3
2	-0.414233	0.500000	0.773955	242.0
3	-0.418825	0.250000	0.815766	237.1
4	-0.421613	0.250000	0.848603	272.0
5	-0.424706	0.250000	0.834928	316.7
6	-0.427098	0.250000	0.793838	305.1
7	-0.433886	0.250000	0.801884	314.5
8	-0.435490	0.125000	0.810802	213.3
9	-0.436649	0.125000	0.803281	284.8
10	-0.438049	0.125000	0.803179	280.8
11	-0.439509	0.125000	0.810668	197.8
12	-0.440853	0.125000	0.819731	235.9
13	-0.442208	0.125000	0.839063	190.7
14	-0.443349	0.125000	0.854928	232.5
15	-0.444548	0.125000	0.869595	166.6
16	-0.445919	0.125000	0.869751	223.1
17	-0.448204	0.125000	0.875759	208.9
18	-0.449910	0.125000	0.903223	248.4
19	-0.451493	0.125000	0.921029	268.1
20	-0.453202	0.125000	0.932041	393.0
21	-0.454489	0.125000	0.911510	257.5
22	-0.455991	0.125000	0.888286	255.8
23	-0.457650	0.125000	0.869723	266.2
24	-0.460240	0.125000	0.875000	281.5
25	-0.462111	0.125000	0.875976	237.5
26	-0.464569	0.125000	0.893667	244.5
27	-0.468067	0.125000	0.896736	232.9
28	-0.472024	0.125000	0.893250	215.1
29	-0.474010	0.125000	0.876373	232.1
30	-0.476351	0.062500	0.868511	201.9
31	-0.477305	0.062500	0.866728	221.5
32	-0.478942	0.062500	0.858531	199.5
33	-0.481381	0.062500	0.865636	238.0
34	-0.483317	0.062500	0.871460	175.4
35	-0.485066	0.062500	0.890890	169.8
36	-0.486516	0.062500	0.902199	214.0
37	-0.488125	0.062500	0.912172	205.1
38	-0.489773	0.062500	0.911526	220.5
39	-0.491845	0.062500	0.898667	224.8
