1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.583525	0.000000	7.440088	0.008753	1074.0
1	-0.585587	0.000000	7.440088	0.014176	4.2
2	-0.565698	0.000000	7.440088	0.009388	3.8
3	-0.586102	0.000000	7.440088	0.009341	4.0
4	-0.563201	0.000000	7.440088	0.010334	4.2
5	-0.584553	0.000000	7.440088	0.010819	4.1
6	-0.544245	0.982701	7.107491	0.012142	4.2
7	-0.565346	0.047759	7.423206	0.012361	4.2
8	-0.584251	0.000000	7.440088	0.013799	3.9
9	-0.552618	0.000000	7.440088	0.012250	4.1
10	-0.557962	0.000000	7.440088	0.013817	3.8
11	-0.596160	0.979285	7.108595	0.014156	4.1
12	-0.556951	1.979285	6.799247	0.010754	3.8
13	-0.593285	1.045172	7.087350	0.014170	3.8
14	-0.587653	2.044664	6.779957	0.013805	4.3
15	-0.553863	3.035581	6.500440	0.014509	4.1
16	-0.566055	4.035580	6.240792	0.014352	3.7
17	-0.594804	5.009935	6.007006	0.013597	4.4
18	-0.564538	6.009934	5.784607	0.018175	4.1
19	-0.549449	7.009356	5.578202	0.007888	4.6
20	-0.576971	6.074073	5.770903	0.013171	4.2
21	-0.541549	7.047109	5.570693	0.012505	3.8
22	-0.592536	6.119137	5.761313	0.011519	4.2
23	-0.572971	5.183854	5.967106	0.011492	3.8
24	-0.600107	6.183360	5.747702	0.008024	4.6
25	-0.599252	7.167890	5.546807	0.006776	4.0
26	-0.563085	7.912629	5.403931	0.012622	4.1
27	-0.555615	7.147765	5.550773	0.013582	3.7
28	-0.564153	8.027364	5.382571	0.015208	3.9
29	-0.572260	9.024086	5.203883	0.009932	4.1
30	-0.563358	8.088999	5.371166	0.013721	4.3
31	-0.601773	8.285589	5.335110	0.014681	4.3
32	-0.584430	7.350795	5.511021	0.009656	3.9
33	-0.561604	6.415512	5.699031	0.008072	4.1
34	-0.565900	7.413269	5.498904	0.013076	4.2
35	-0.563585	6.478494	5.685968	0.017414	4.1
36	-0.576958	7.478494	5.486310	0.010240	3.8
37	-0.624395	8.477939	5.300297	0.019675	4.0
38	-0.586312	9.477939	5.126391	0.009194	4.1
39	-0.570585	8.542656	5.288686	0.013248	4.7
40	-0.568243	9.542651	5.115530	0.012094	3.6
41	-0.566190	9.649786	5.097649	0.010298	3.9
42	-0.563476	8.722311	5.256719	0.013007	4.5
43	-0.559138	7.787034	5.427508	0.012480	3.8
44	-0.561181	8.787034	5.245297	0.011710	4.1
45	-0.575007	7.852872	5.415123	0.014626	4.7
46	-0.580873	8.146749	5.360524	0.022450	4.8
47	-0.538109	9.146749	5.182710	0.017051	3.7
48	-0.565887	8.211465	5.348648	0.009930	4.3
49	-0.577965	9.211461	5.171608	0.012109	4.4
50	-0.573094	8.279647	5.336193	0.023407	4.0
51	-0.594322	9.278048	5.160235	0.011514	3.7
52	-0.575920	10.277821	4.995292	0.013460	4.0
53	-0.593089	9.496015	5.123353	0.017593	3.8
