1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.621396	0.000000	18.425735	0.008909	1161.6
1	-0.597413	0.000000	18.425735	0.016561	4.8
2	-0.638483	0.000000	18.425735	0.010216	4.2
3	-0.655866	0.000000	18.425735	0.006577	4.2
4	-0.645123	0.000000	18.425735	0.008447	3.9
5	-0.647199	0.988446	17.597443	0.011214	4.4
6	-0.599006	1.957151	16.854898	0.007086	3.9
7	-0.653037	1.210724	17.421333	0.008117	4.4
8	-0.614010	2.210699	16.670779	0.005835	3.8
9	-0.646764	1.476537	17.215304	0.009366	4.0
10	-0.619035	2.230980	16.656225	0.008991	5.4
11	-0.638123	1.449063	17.236373	0.014073	4.9
12	-0.647038	2.449063	16.501317	0.008466	4.3
13	-0.653331	3.390441	15.864429	0.006378	4.3
14	-0.657390	2.607946	16.390262	0.007843	5.0
15	-0.615521	1.823775	16.953393	0.011094	4.0
16	-0.629065	2.801947	16.256671	0.012885	3.8
17	-0.602919	2.017314	16.810842	0.007957	4.5
18	-0.641820	3.017314	16.110895	0.012183	4.1
19	-0.624354	4.017181	15.466988	0.008030	4.3
20	-0.660269	4.740087	15.032600	0.007631	4.2
21	-0.591971	5.543748	14.577460	0.009216	4.3
22	-0.645986	5.977384	14.343141	0.013287	4.0
23	-0.618891	5.192750	14.772806	0.011999	4.3
24	-0.632481	6.192750	14.229544	0.006286	4.2
25	-0.658371	5.483644	14.610543	0.006605	4.3
26	-0.651129	5.241408	14.745414	0.009708	3.8
27	-0.620607	6.239775	14.204979	0.011523	4.2
28	-0.644279	7.239775	13.701966	0.006327	4.1
29	-0.599756	7.493768	13.579827	0.012556	4.1
30	-0.614757	6.710133	13.963860	0.006198	4.3
31	-0.604978	5.963134	14.350722	0.007741	3.8
32	-0.622717	5.178558	14.780815	0.008621	4.9
33	-0.629376	6.177747	14.237399	0.007364	5.6
34	-0.608284	7.150039	13.745644	0.014815	4.4
35	-0.621437	6.499353	14.070892	0.007407	4.0
36	-0.631120	5.714720	14.484166	0.005829	4.3
37	-0.656460	6.556519	14.041702	0.013069	3.9
38	-0.632799	7.360043	13.643859	0.010002	3.9
39	-0.655155	8.360043	13.179151	0.009776	4.6
40	-0.620322	9.063268	12.870871	0.008157	3.9
41	-0.657704	10.063268	12.456527	0.012723	4.1
42	-0.606675	9.477828	12.695801	0.008296	3.9
43	-0.610748	10.477824	12.292477	0.006940	4.3
44	-0.607682	9.699724	12.604036	0.008870	4.2
45	-0.627329	8.986571	12.903790	0.013228	4.1
46	-0.611810	9.986571	12.487359	0.007211	4.4
47	-0.625801	10.986416	12.097024	0.012565	4.1
48	-0.633480	11.986416	11.730296	0.007721	3.9
49	-0.644750	12.985778	11.385363	0.005231	4.4
