1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.243768	627.201626	0.018001	461.5
1	-0.358299	623.504937	0.008828	8.4
2	-1.055179	619.865785	0.012769	7.8
3	-0.503444	616.282728	0.011582	8.0
4	-0.466836	612.754375	0.001881	7.6
5	-1.419417	609.279381	0.022471	7.5
6	-1.074217	605.856447	0.012653	7.6
7	-1.255698	602.484317	0.028174	7.9
8	-1.311047	599.161779	0.016425	7.4
9	-0.001565	595.887656	0.000035	7.9
10	-0.652484	592.660813	0.007423	8.1
11	-1.571600	589.480151	0.012115	8.0
12	-0.758364	586.344606	0.013506	7.5
13	-0.826012	583.253145	0.009960	8.2
14	-0.929826	580.204771	0.014298	10.1
15	-0.562906	577.198517	0.006995	11.9
16	-0.448397	574.233444	0.008818	10.4
17	-0.928745	571.308645	0.019606	11.7
18	-0.580724	568.423237	0.005779	9.7
19	-1.360204	565.576365	0.018032	8.5
20	-0.695426	562.767201	0.007995	10.0
21	-1.393537	559.994938	0.024599	8.0
22	-0.553790	557.258797	0.007103	8.1
23	-0.720487	554.558018	0.008499	7.4
24	-1.183339	551.891865	0.016641	8.2
25	-0.589619	549.259621	0.013987	8.3
26	-0.602219	546.660592	0.011486	7.9
27	-0.867948	544.094102	0.011118	7.5
28	-1.162750	541.559494	0.017373	8.5
29	-0.719706	539.056129	0.005445	8.3
30	-1.019022	536.583387	0.010181	7.9
31	-0.702247	534.140663	0.009569	7.5
32	-1.521619	531.727370	0.022310	8.1
33	-1.507450	529.342935	0.020868	9.0
34	-0.706407	526.986802	0.010257	10.2
35	-1.515701	524.658430	0.014584	8.1
36	-0.744560	522.357290	0.009058	8.5
37	-0.816372	520.082868	0.008219	7.3
38	-1.151928	517.834665	0.013030	8.1
39	-0.377714	515.612193	0.004426	8.4
40	-1.241388	513.414976	0.010486	7.0
41	-0.785613	511.242551	0.009890	6.9
42	-1.561787	509.094468	0.024142	8.6
43	-1.247137	506.970285	0.007700	7.9
44	-0.901677	504.869574	0.007179	7.5
45	-1.213279	502.791916	0.014956	8.5
46	-1.073225	500.736903	0.010409	8.3
47	-1.538783	498.704137	0.014622	8.3
48	-0.784656	496.693228	0.009918	8.3
49	-1.161146	494.703798	0.015965	7.4
50	-1.424503	492.735476	0.012771	8.8
51	-0.908507	490.787900	0.010580	8.5
52	-1.461400	488.860718	0.025370	8.1
53	-1.479722	486.953585	0.019665	7.6
54	-1.468651	485.066164	0.017697	7.4
55	-0.586408	483.198126	0.008840	8.3
56	-1.475829	481.349149	0.012571	8.0
57	-0.838106	479.518920	0.027336	7.6
58	-1.076153	477.707132	0.015339	7.6
59	-1.239798	475.913485	0.021047	7.6
60	-0.548302	474.137684	0.006353	7.0
61	-1.497235	472.379445	0.021276	7.6
62	-0.772126	470.638485	0.008540	8.5
63	-1.256752	468.914531	0.011035	8.5
64	-1.407678	467.207315	0.011669	8.0
65	-0.604277	465.516573	0.017554	7.6
66	-0.273533	463.842050	0.003592	7.7
67	-0.719491	462.183494	0.007961	8.3
68	-1.279559	460.540658	0.019781	7.9
69	-1.076686	458.913303	0.006248	7.5
70	-1.517737	457.301192	0.009733	7.9
71	-1.168111	455.704096	0.009178	9.2
72	-0.066713	454.121787	0.001081	8.4
73	-0.380590	452.554045	0.004714	7.4
74	-0.429980	451.000653	0.005859	7.5
75	-1.091958	449.461399	0.014931	7.9
76	-0.194546	447.936075	0.001068	8.1
77	-1.178246	446.424477	0.014595	12.2
78	-1.217447	444.926406	0.022597	10.5
79	-1.543750	443.441666	0.013464	10.5
80	-0.540630	441.970065	0.007735	11.7
81	-1.119866	440.511415	0.015994	11.1
82	-1.283166	439.065533	0.021460	7.8
83	-1.390170	437.632238	0.018751	8.0
84	-1.530974	436.211351	0.014464	7.7
85	-1.478077	434.802701	0.022860	8.8
86	-1.365273	433.406117	0.015732	7.6
87	-0.581571	432.021430	0.013072	8.3
88	-1.295193	430.648479	0.018505	7.6
89	-0.375677	429.287101	0.002610	8.3
90	-0.649442	427.937140	0.006330	7.7
91	-1.550822	426.598440	0.026606	8.0
92	-0.255780	425.270849	0.002889	8.1
93	-1.483928	423.954220	0.031498	11.3
94	-1.085384	422.648404	0.013680	7.7
95	-1.477269	421.353259	0.018650	8.1
96	-1.570260	420.068643	0.016373	8.9
97	-0.987676	418.794419	0.007462	7.9
98	-1.070722	417.530451	0.014805	9.3
99	-0.447966	416.276604	0.003736	8.0
100	-1.535768	415.032748	0.016971	9.0
101	-1.256855	413.798754	0.028040	8.2
102	-1.401341	412.574495	0.010022	8.3
103	-0.184539	411.359849	0.002613	8.2
104	-0.743357	410.154691	0.019964	8.0
105	-1.522193	408.958904	0.019365	8.5
106	-0.493710	407.772368	0.010126	8.8
107	-0.530377	406.594968	0.008313	7.9
108	-0.298548	405.426590	0.005451	7.8
109	-0.441719	404.267122	0.007056	8.5
110	-0.382262	403.116456	0.004464	8.1
111	-1.147636	401.974481	0.012102	9.1
112	-1.206476	400.841093	0.014076	8.4
113	-0.515006	399.716187	0.008052	7.5
114	-1.463917	398.599660	0.016043	8.6
115	-1.494812	397.491411	0.014857	10.4
116	-1.282916	396.391342	0.008481	9.0
117	-1.178880	395.299353	0.013825	9.4
118	-1.664821	394.215350	0.009823	7.9
119	-0.694470	393.139238	0.007890	7.9
120	-0.254824	392.070924	0.003839	8.1
121	-1.119062	391.010316	0.011685	7.8
122	-0.387149	389.957325	0.008557	8.1
123	-0.507595	388.911862	0.003781	7.3
124	-1.322234	387.873839	0.014056	8.1
125	-0.956957	386.843173	0.010391	8.6
126	-0.659575	385.819777	0.005555	7.4
127	-1.395001	384.803569	0.016974	7.8
128	-1.142760	383.794468	0.010024	8.9
129	-0.313936	382.792393	0.004816	8.1
130	-0.211473	381.797264	0.001976	8.2
131	-0.324667	380.809005	0.005348	8.1
132	-0.708728	379.827537	0.012961	8.2
