1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.619338	42.000000	0.002870	1.000000	0.001040	Main	true	true	WolfeSatisfied	389.6
1	1	0	-0.639967	2.000000	0.003324	14.675599	0.029193	Main	true	true	WolfeSatisfied	154.1
2	2	0	-0.642385	2.000000	0.003047	11.617870	0.022810	Main	true	true	WolfeSatisfied	147.0
3	3	1	-0.673350	1.022599	0.001582	10.748171	-0.006664	Main	true	true	WolfeSatisfied	215.6
4	4	1	-0.661992	0.654128	0.001587	11.745874	-0.000577	Main	true	true	WolfeSatisfied	219.3
5	5	0	-0.693090	2.000000	0.001513	7.140651	-0.002287	Main	true	true	WolfeSatisfied	147.0
6	6	0	-0.694670	2.000000	0.002246	12.605127	0.004662	Main	true	true	WolfeSatisfied	154.1
7	7	1	-0.700218	1.104478	0.001786	9.726463	0.000689	Main	true	true	WolfeSatisfied	220.0
8	8	0	-0.694438	2.000000	0.002233	7.345725	0.005640	Main	true	true	WolfeSatisfied	154.6
9	9	0	-0.704256	2.000000	0.002279	7.617578	0.010780	Main	true	true	WolfeSatisfied	147.0
10	10	0	-0.709685	2.000000	0.001857	9.757292	0.007417	Main	true	true	WolfeSatisfied	147.8
11	11	0	-0.715968	2.000000	0.001962	6.773194	0.005937	Main	true	true	WolfeSatisfied	148.1
12	12	0	-0.714850	2.000000	0.001444	7.772714	0.002463	Main	true	true	WolfeSatisfied	150.3
13	13	0	-0.705586	2.000000	0.001710	8.157692	0.002702	Main	true	true	WolfeSatisfied	151.8
14	14	0	-0.741742	2.000000	0.001780	5.675900	0.003443	Main	true	true	WolfeSatisfied	152.4
15	15	0	-0.723441	2.000000	0.001597	7.230449	0.003441	Main	true	true	WolfeSatisfied	148.4
16	16	0	-0.726143	2.000000	0.001480	11.043795	0.001640	Main	true	true	WolfeSatisfied	149.3
17	17	0	-0.748385	2.000000	0.001821	6.470999	0.003946	Main	true	true	WolfeSatisfied	150.8
18	18	0	-0.747979	2.000000	0.001859	4.323550	0.005465	Main	true	true	WolfeSatisfied	149.9
19	19	0	-0.739801	2.000000	0.001469	7.087366	0.002550	Main	true	true	WolfeSatisfied	149.0
20	20	1	-0.730922	1.164568	0.000762	6.383501	-0.000083	Main	true	true	WolfeSatisfied	218.9
