1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.655951	5.000000	0.001862	1.000000	-0.000838	Main	true	true	WolfeSatisfied	1621.4
1	1	0	-0.668392	5.000000	0.001763	5.033392	-0.001393	Main	true	true	WolfeSatisfied	678.9
2	2	1	-0.672102	1.852551	0.001962	14.284806	-0.001884	Main	true	true	WolfeSatisfied	991.3
3	3	0	-0.664725	5.000000	0.002080	12.900892	0.004179	Main	true	true	WolfeSatisfied	671.6
4	4	1	-0.672692	1.593840	0.001649	26.641803	0.001639	Main	true	true	WolfeSatisfied	987.4
5	5	1	-0.678290	1.663419	0.001766	23.061079	0.004071	Main	true	true	WolfeSatisfied	991.6
6	6	1	-0.672036	1.696044	0.001737	20.916210	0.002046	Main	true	true	WolfeSatisfied	995.2
7	7	1	-0.679596	1.720971	0.001813	19.624713	0.001957	Main	true	true	WolfeSatisfied	974.9
8	8	1	-0.683469	1.700831	0.001861	16.584038	0.002254	Main	true	true	WolfeSatisfied	993.0
9	9	0	-0.675753	5.000000	0.001880	13.975798	0.005427	Main	true	true	WolfeSatisfied	656.1
10	10	1	-0.676318	1.519353	0.001910	35.172181	0.009418	Main	true	true	WolfeSatisfied	991.5
11	11	1	-0.687551	1.646963	0.001646	27.468186	0.000764	Main	true	true	WolfeSatisfied	977.8
12	12	1	-0.684467	1.619895	0.001794	22.532605	0.002445	Main	true	true	WolfeSatisfied	974.7
13	13	1	-0.686864	1.631970	0.001808	21.111038	0.003621	Main	true	true	WolfeSatisfied	984.2
14	14	1	-0.692346	1.718169	0.001845	18.785224	0.002608	Main	true	true	WolfeSatisfied	980.1
15	15	1	-0.693318	1.633995	0.001859	17.764942	0.002526	Main	true	true	WolfeSatisfied	979.0
16	16	1	-0.693905	1.785315	0.001764	15.316145	0.002252	Main	true	true	WolfeSatisfied	997.1
17	17	1	-0.695969	1.680645	0.001866	15.310482	0.002277	Main	true	true	WolfeSatisfied	974.4
18	18	1	-0.697195	1.743813	0.001643	14.122583	0.000602	Main	true	true	WolfeSatisfied	979.8
19	19	1	-0.697852	1.419539	0.001702	20.767958	0.005039	Main	true	true	WolfeSatisfied	984.1
20	20	1	-0.699015	1.547776	0.001892	17.786845	0.005063	Main	true	true	WolfeSatisfied	988.2
21	21	1	-0.698643	1.671302	0.001717	16.318105	0.002771	Main	true	true	WolfeSatisfied	992.4
22	22	1	-0.704919	1.712523	0.001718	16.311419	0.001583	Main	true	true	WolfeSatisfied	985.9
23	23	1	-0.700713	1.666538	0.001844	16.479056	0.002075	Main	true	true	WolfeSatisfied	1030.6
24	24	1	-0.701388	1.730257	0.001786	15.959949	0.001880	Main	true	true	WolfeSatisfied	987.8
