1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.665171	21.000000	0.001483	1.000000	-0.000538	Main	true	true	WolfeSatisfied	657.1
1	1	0	-0.675656	1.000000	0.001667	21.971627	0.001894	Main	true	true	WolfeSatisfied	233.6
2	2	0	-0.692867	1.000000	0.001302	11.626490	-0.007375	Main	true	true	WolfeSatisfied	232.5
3	3	0	-0.697115	1.000000	0.001282	10.436387	-0.007043	Main	true	true	WolfeSatisfied	235.6
4	4	0	-0.698066	1.000000	0.001424	16.118456	-0.005774	Main	true	true	WolfeSatisfied	234.6
5	5	0	-0.708105	1.000000	0.001461	14.631878	-0.005320	Main	true	true	WolfeSatisfied	244.8
6	6	0	-0.708178	1.000000	0.001338	12.439581	-0.005985	Main	true	true	WolfeSatisfied	233.1
7	7	0	-0.708161	1.000000	0.001432	13.025955	-0.004498	Main	true	true	WolfeSatisfied	234.6
8	8	0	-0.712393	1.000000	0.001318	13.686957	-0.005900	Main	true	true	WolfeSatisfied	236.6
9	9	0	-0.711256	1.000000	0.001476	18.050502	-0.004601	Main	true	true	WolfeSatisfied	238.5
10	10	0	-0.728325	1.000000	0.001439	15.730491	-0.002458	Main	true	true	WolfeSatisfied	234.3
11	11	0	-0.721071	1.000000	0.001331	8.107206	-0.004287	Main	true	true	WolfeSatisfied	236.8
12	12	0	-0.732171	1.000000	0.001378	13.654344	-0.004408	Main	true	true	WolfeSatisfied	238.4
13	13	0	-0.736713	1.000000	0.001338	8.434345	-0.004114	Main	true	true	WolfeSatisfied	232.4
14	14	0	-0.736419	1.000000	0.001347	9.651709	-0.006149	Main	true	true	WolfeSatisfied	342.6
15	15	0	-0.729109	1.000000	0.001462	13.528853	-0.002294	Main	true	true	WolfeSatisfied	253.6
16	16	0	-0.737825	1.000000	0.001343	23.235794	-0.003829	Main	true	true	WolfeSatisfied	266.6
17	17	0	-0.744161	1.000000	0.001407	11.485184	-0.000257	Main	true	true	WolfeSatisfied	269.8
18	18	0	-0.746297	1.000000	0.001253	9.514075	-0.003252	Main	true	true	WolfeSatisfied	274.4
19	19	0	-0.742301	1.000000	0.001254	9.228533	-0.002601	Main	true	true	WolfeSatisfied	242.9
20	20	0	-0.750083	1.000000	0.001535	23.373186	-0.000885	Main	true	true	WolfeSatisfied	250.3
21	21	0	-0.748813	1.000000	0.001471	13.864688	-0.003699	Main	true	true	WolfeSatisfied	253.0
22	22	0	-0.750228	1.000000	0.001241	9.076247	-0.004161	Main	true	true	WolfeSatisfied	248.6
23	23	0	-0.754350	1.000000	0.001381	17.400391	-0.005129	Main	true	true	WolfeSatisfied	245.9
24	24	0	-0.744983	1.000000	0.001303	9.565167	-0.004691	Main	true	true	WolfeSatisfied	251.5
25	25	0	-0.753456	1.000000	0.001329	15.164079	-0.003221	Main	true	true	WolfeSatisfied	244.1
26	26	0	-0.752312	1.000000	0.001284	11.847585	-0.004632	Main	true	true	WolfeSatisfied	244.0
27	27	0	-0.767281	1.000000	0.001318	18.527383	-0.003314	Main	true	true	WolfeSatisfied	253.6
28	28	0	-0.755811	1.000000	0.001252	10.758000	-0.004661	Main	true	true	WolfeSatisfied	249.5
29	29	0	-0.758377	1.000000	0.001192	6.810178	-0.004192	Main	true	true	WolfeSatisfied	253.8
30	30	0	-0.759042	1.000000	0.001173	8.039024	-0.003329	Main	true	true	WolfeSatisfied	248.0
31	31	0	-0.763034	1.000000	0.001343	13.432364	-0.003357	Main	true	true	WolfeSatisfied	238.3
32	32	0	-0.760263	1.000000	0.001222	8.884273	-0.003155	Main	true	true	WolfeSatisfied	254.8
33	33	0	-0.772883	1.000000	0.001155	12.141645	-0.001958	Main	true	true	WolfeSatisfied	234.4
34	34	0	-0.777545	1.000000	0.001417	8.829079	-0.003106	Main	true	true	WolfeSatisfied	230.8
35	35	0	-0.772674	1.000000	0.001330	9.195733	-0.003015	Main	true	true	WolfeSatisfied	237.7
36	36	0	-0.766023	1.000000	0.001387	15.148454	-0.004061	Main	true	true	WolfeSatisfied	242.1
37	37	0	-0.771249	1.000000	0.001348	12.473058	-0.003373	Main	true	true	WolfeSatisfied	234.4
38	38	0	-0.777101	1.000000	0.001219	7.682323	-0.004037	Main	true	true	WolfeSatisfied	231.9
39	39	0	-0.780428	1.000000	0.001236	8.536873	-0.001568	Main	true	true	WolfeSatisfied	232.5
40	40	0	-0.778312	1.000000	0.001432	11.929889	-0.002475	Main	true	true	WolfeSatisfied	234.9
41	41	0	-0.768858	1.000000	0.001230	17.789021	-0.002355	Main	true	true	WolfeSatisfied	243.2
42	42	0	-0.769624	1.000000	0.001365	14.927546	-0.004007	Main	true	true	WolfeSatisfied	235.5
43	43	0	-0.771957	1.000000	0.001283	6.587302	-0.004033	Main	true	true	WolfeSatisfied	237.2
44	44	0	-0.774302	1.000000	0.001308	9.568982	-0.003974	Main	true	true	WolfeSatisfied	233.3
