1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	3	-0.529526	170.000000	0.002252	1.000000	0.001084	Main	true	true	WolfeSatisfied	555.2
1	1	0	-0.593965	2.000000	0.002424	62.468542	0.096716	Main	true	true	WolfeSatisfied	169.3
2	2	1	-0.665706	1.045373	0.002225	55.929173	0.018489	Main	true	true	WolfeSatisfied	242.1
3	3	1	-0.704074	0.760243	0.002570	40.196215	-0.002363	Main	true	true	WolfeSatisfied	240.9
4	4	1	-0.724315	0.571719	0.002407	44.348509	-0.005668	Main	true	true	WolfeSatisfied	238.5
5	5	1	-0.752249	0.696818	0.002111	23.885280	-0.001412	Main	true	true	WolfeSatisfied	235.5
6	6	0	-0.744841	2.000000	0.002816	20.377103	0.022051	Main	true	true	WolfeSatisfied	161.5
7	7	1	-0.775136	0.899109	0.002162	21.216484	0.003167	Main	true	true	WolfeSatisfied	246.3
8	8	1	-0.785784	0.659770	0.001577	16.904130	-0.002457	Main	true	true	WolfeSatisfied	237.9
9	9	0	-0.794801	2.000000	0.002051	9.276288	0.002077	Main	true	true	WolfeSatisfied	168.0
10	10	1	-0.795561	0.823493	0.001808	14.282371	0.001158	Main	true	true	WolfeSatisfied	246.5
11	11	0	-0.801681	2.000000	0.002039	11.629321	0.003246	Main	true	true	WolfeSatisfied	175.2
12	12	0	-0.808212	2.000000	0.002329	8.678565	0.009538	Main	true	true	WolfeSatisfied	164.6
13	13	0	-0.795253	2.000000	0.002069	8.812736	0.011796	Main	true	true	WolfeSatisfied	166.9
14	14	0	-0.817074	2.000000	0.002183	11.376256	0.012299	Main	true	true	WolfeSatisfied	164.8
15	15	1	-0.815498	1.088653	0.001371	10.355783	-0.000552	Main	true	true	WolfeSatisfied	236.0
