1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.699078	5.000000	0.006619	1.000000	0.000548	Main	true	true	WolfeSatisfied	2845.4
1	1	0	-0.696237	5.000000	0.006433	2.533692	0.000988	Main	true	true	WolfeSatisfied	1374.7
2	2	0	-0.690571	5.000000	0.006221	6.064986	0.001745	Main	true	true	WolfeSatisfied	1295.4
3	3	1	-0.697596	1.616546	0.006331	15.244165	0.001070	Main	true	true	WolfeSatisfied	1735.7
4	4	1	-0.691045	1.624045	0.006057	12.988060	-0.001947	Main	true	true	WolfeSatisfied	1266.1
5	5	1	-0.699528	1.654005	0.006231	11.902419	-0.003693	Main	true	true	WolfeSatisfied	1137.0
6	6	1	-0.698488	1.628623	0.005972	9.947017	0.002989	Main	true	true	WolfeSatisfied	1115.5
7	7	1	-0.695184	1.693593	0.006193	9.404139	-0.002132	Main	true	true	WolfeSatisfied	1644.8
8	8	0	-0.691852	5.000000	0.005697	8.956445	-0.000015	Main	true	true	WolfeSatisfied	1142.0
9	9	1	-0.693731	1.618544	0.006514	24.450996	-0.011818	Main	true	true	WolfeSatisfied	1748.5
10	10	1	-0.692594	1.665589	0.006198	19.304625	0.006327	Main	true	true	WolfeSatisfied	2167.2
11	11	1	-0.694133	1.628525	0.006621	16.329158	0.001717	Main	true	true	WolfeSatisfied	1881.9
12	12	1	-0.696936	1.666512	0.005534	12.948644	0.003835	Main	true	true	WolfeSatisfied	1627.6
13	13	2	-0.697757	0.562097	0.005796	12.549806	-0.000313	Main	true	true	WolfeSatisfied	1852.6
14	14	0	-0.700415	5.000000	0.006277	4.398480	-0.000334	Main	true	true	WolfeSatisfied	919.6
15	15	0	-0.701813	5.000000	0.006245	9.446078	-0.001587	Main	true	true	WolfeSatisfied	832.7
16	16	2	-0.700858	0.543489	0.006008	25.547586	0.010628	Main	true	true	WolfeSatisfied	1911.9
17	17	1	-0.696011	1.670063	0.006334	8.280777	0.000556	Main	true	true	WolfeSatisfied	1756.3
18	18	0	-0.702436	5.000000	0.006193	7.947099	0.001632	Main	true	true	WolfeSatisfied	1499.0
19	19	1	-0.700181	1.658374	0.005777	18.829060	0.006993	Main	true	true	WolfeSatisfied	1628.1
20	20	1	-0.700994	1.634662	0.006014	17.658482	0.003889	Main	true	true	WolfeSatisfied	1209.0
21	21	1	-0.696108	1.613768	0.006206	16.961161	0.004869	Main	true	true	WolfeSatisfied	1711.3
22	22	1	-0.702898	1.675636	0.005723	16.447889	0.003952	Main	true	true	WolfeSatisfied	1164.1
23	23	1	-0.699217	1.621967	0.006429	14.275664	0.002760	Main	true	true	WolfeSatisfied	1240.9
24	24	1	-0.699177	1.652481	0.005524	12.467010	0.004986	Main	true	true	WolfeSatisfied	1066.3
